Palabras,shakespeare_the_merchant_of_venice.txt,shakespeare_romeo_juliet.txt,shakespeare_hamlet.txt,dickens_a_christmas_carol.txt,dickens_oliver_twist.txt,dickens_a_tale_of_two_cities.txt,
stythe,0,0,1,0,0,0,
subdue,0,0,0,0,0,4,
subdued,0,0,0,0,1,3,
subiect,0,0,3,0,0,0,
subject,4,3,0,4,37,19,
sublime,0,0,0,0,0,3,
sublimer,0,0,0,0,0,1,
submerge,0,0,0,0,0,1,
submission,0,1,0,0,0,5,
submissive,0,0,0,0,0,7,
submissively,0,0,0,1,3,0,
submit,0,0,0,0,5,4,
subordinate,0,0,0,0,0,1,
subornation,0,0,0,0,0,1,
subscrib,0,0,1,0,0,0,
subscribe,1,0,1,1,1,1,
subscription,0,0,0,0,1,0,
subsequent,0,0,0,0,2,0,
subsequently,0,0,0,1,0,0,
subside,0,0,0,1,6,1,
subsist,0,0,0,0,1,0,
subsistence,0,0,0,0,1,0,
substance,3,3,1,0,6,4,
substantial,0,1,0,1,2,1,
substantive,0,0,0,0,0,1,
substitute,1,0,0,1,2,2,
substituting,0,0,0,0,1,2,
substitution,0,0,1,0,0,0,
substratum,0,0,0,0,0,1,
subthig,0,0,0,0,1,0,
subtilly,0,1,0,0,0,0,
subtle,0,0,0,0,2,3,
suburb,0,0,0,1,1,3,
suburbs,0,0,0,0,1,0,
succeed,0,0,0,3,8,4,
success,1,0,0,1,11,5,
successful,0,0,0,0,1,0,
successfully,0,0,0,0,0,2,
succession,0,0,2,0,1,5,
successiue,0,0,1,0,0,0,
successive,0,0,0,0,1,0,
successor,0,0,0,1,0,2,
succour,0,0,0,0,1,1,
suck,0,3,2,1,0,5,
sucking,1,0,0,0,1,0,
suction,0,0,0,0,0,1,
sud,0,0,0,0,1,0,
sudden,0,7,0,3,24,13,
suddenly,2,0,0,2,40,21,
suddenness,0,0,0,0,2,2,
sue,0,0,1,0,1,0,
suet,0,0,0,0,1,0,
suff,1,0,0,0,0,0,
suffer,2,1,5,3,22,23,
sufferance,1,0,0,0,0,0,
suffered,0,0,0,0,1,0,
sufferer,0,0,0,0,0,7,
suffering,0,0,1,0,8,6,
suffice,2,0,0,0,2,0,
sufficiency,0,0,0,0,2,0,
sufficient,2,0,0,2,2,2,
sufficiently,0,0,0,0,11,5,
suffocate,0,0,0,0,0,2,
suffocation,0,0,0,0,2,1,
suffre,0,0,1,0,0,0,
suffused,0,0,0,0,1,0,
sugar,1,0,0,2,6,1,
suggest,0,0,0,0,9,11,
suggestion,0,1,1,0,3,4,
suicidal,0,0,0,0,0,1,
suit,13,3,1,0,23,12,
suitable,0,0,0,1,0,2,
suitably,0,0,0,0,0,1,
suite,0,0,3,1,0,1,
suited,0,1,0,0,1,0,
suites,0,0,1,0,0,0,
suitor,5,0,0,0,0,2,
sulky,0,0,0,0,2,1,
sullen,0,2,0,1,3,3,
sullenly,0,0,0,0,2,2,
sullenness,0,0,0,0,1,0,
sulleyes,0,0,1,0,0,0,
sully,0,0,0,0,1,0,
sulphur,0,0,0,0,0,1,
sulphurous,0,0,1,0,0,0,
sultan,1,0,0,1,0,0,
sultry,0,0,0,0,2,2,
sum,10,2,0,1,8,2,
summarily,0,0,0,0,1,0,
summary,1,0,0,0,3,0,
summe,0,0,1,0,0,0,
summer,3,4,0,3,7,14,
summit,0,0,0,0,2,4,
summon,1,0,1,0,8,22,
summoning,0,0,0,0,1,0,
sumptuous,0,0,0,0,0,2,
sun,3,16,3,3,13,36,
sunburnt,0,0,0,0,0,1,
sunbury,0,0,0,0,2,0,
sunday,0,0,2,4,13,14,
sundays,0,0,0,0,1,0,
sunder,1,1,0,0,0,0,
sundrie,0,0,0,0,1,0,
sundry,0,0,0,0,6,2,
sunflower,0,0,0,0,0,1,
sung,0,0,0,1,0,0,
sunk,0,0,0,1,4,0,
sunken,0,0,0,0,0,1,
sunlight,0,0,0,1,2,2,
sunne,0,0,3,0,0,0,
sunniest,0,0,0,1,0,0,
sunny,1,0,0,0,2,5,
sunrise,0,0,0,0,0,2,
sunset,0,1,0,0,0,4,
sunshine,0,0,0,0,1,4,
sunshiny,0,0,0,0,1,0,
sunsite,0,0,1,0,0,0,
sup,1,1,0,0,0,2,
superadde,0,0,0,0,2,0,
superb,0,0,0,0,1,2,
superciliously,0,0,0,0,0,1,
superfine,0,0,0,0,1,0,
superfluity,1,0,0,0,0,0,
superfluous,0,0,1,0,0,0,
superintendence,0,0,0,0,1,1,
superior,0,0,0,0,9,2,
superiority,0,0,0,0,2,2,
superlative,0,0,0,0,1,1,
supernat,0,0,0,0,1,0,
supernatural,0,0,0,3,0,1,
supernaturally,0,0,0,0,0,1,
superscribed,0,0,0,0,0,1,
supersede,0,0,0,0,0,1,
superstition,0,0,0,0,0,1,
superstitious,0,0,0,0,0,1,
superuize,0,0,1,0,0,0,
supervised,0,0,0,0,0,1,
supper,5,4,2,0,16,14,
supperless,0,0,0,0,1,0,
supple,0,1,0,0,0,1,
supplementary,0,0,0,0,0,1,
suppliance,0,0,1,0,0,0,
suppliant,0,0,0,0,0,1,
supplicate,0,0,0,0,0,1,
supplication,0,0,0,1,3,3,
supplicatory,0,0,0,0,0,1,
supply,2,0,1,0,8,4,
support,4,1,0,6,14,12,
suppos,0,2,0,0,0,0,
supposall,0,0,1,0,0,0,
suppose,1,1,0,14,63,33,
supposition,1,0,0,2,2,2,
suppress,0,1,1,0,7,8,
suppresse,0,0,2,0,0,0,
suppression,0,0,0,0,1,1,
supreme,0,0,0,0,1,1,
suprise,0,0,0,0,2,0,
surcease,0,1,0,0,0,0,
sure,10,5,9,13,54,39,
surely,0,0,0,5,12,18,
surer,0,0,0,0,0,1,
surety,2,0,0,0,0,0,
surf,0,0,0,0,0,1,
surface,0,0,0,1,4,11,
surfeit,2,0,0,0,0,0,
surge,0,0,1,0,0,2,
surgeon,1,1,0,0,15,2,
surly,0,0,0,0,6,0,
surmise,0,0,1,0,1,1,
surmount,0,0,0,1,2,1,
surname,0,0,0,0,1,1,
surplice,0,0,0,0,2,0,
surplus,0,0,0,3,0,0,
surprise,0,0,0,8,29,19,
surprised,0,0,0,3,6,7,
surprising,0,0,0,1,1,2,
surprisingly,0,0,0,0,1,1,
surprize,0,0,1,0,0,0,
surrender,0,0,1,0,0,2,
surrey,0,0,0,0,2,0,
surround,0,0,0,2,11,13,
suruiuer,0,0,1,0,0,0,
survey,1,0,0,0,14,7,
surveying,0,0,0,1,2,0,
survive,1,0,0,3,3,3,
survivor,0,0,0,0,1,0,
susan,0,3,0,0,2,0,
susceptibility,0,0,0,0,0,1,
susceptible,0,0,0,1,3,0,
suspect,1,1,0,2,6,16,
suspecting,0,1,0,0,1,0,
suspend,0,0,0,0,1,6,
suspense,0,0,0,0,7,6,
suspicion,0,2,0,0,9,17,
suspicious,0,0,0,3,5,2,
suspiciously,0,0,0,0,3,0,
suspiration,0,0,1,0,0,0,
sustain,1,0,0,0,4,7,
sustainable,0,0,0,0,1,0,
sustainance,0,0,0,0,1,0,
sustaine,0,0,1,0,0,0,
sustained,0,0,0,0,0,3,
sustaining,0,0,0,0,0,1,
sute,0,0,2,0,0,0,
suzanne,0,0,0,2,0,0,
swag,0,0,0,0,1,0,
swagger,0,0,1,0,3,0,
swallow,0,1,1,3,10,12,
swam,0,0,0,0,1,0,
swamp,1,0,0,1,2,2,
swan,1,1,0,1,0,0,
swarm,0,0,0,0,0,3,
swart,0,0,0,0,0,2,
swarthy,0,0,0,1,0,1,
swashing,0,1,0,0,0,0,
swathe,0,0,1,0,0,0,
sway,3,1,1,0,0,1,
swe,0,0,0,1,0,0,
swear,30,14,3,0,21,14,
sweare,0,0,9,0,0,0,
swearer,0,0,0,0,0,1,
swearing,0,0,1,0,0,1,
sweat,2,0,2,0,2,1,
sweaty,0,0,1,0,0,1,
sweep,0,0,0,3,3,10,
sweepe,0,0,1,0,0,0,
sweeper,0,0,0,0,1,0,
sweepin,0,0,0,0,1,0,
sweeping,0,0,0,0,1,0,
sweepstake,0,0,0,0,1,0,
sweet,24,36,23,1,26,14,
sweete,0,1,2,0,0,0,
sweeten,0,1,0,1,0,0,
sweetest,1,3,0,0,1,1,
sweetheart,0,1,0,1,0,0,
sweetly,1,1,0,0,0,1,
sweetmeat,0,1,0,0,0,0,
sweetness,0,0,0,0,3,0,
swell,1,0,0,1,14,7,
swift,1,4,2,0,4,6,
swifter,0,1,0,0,0,0,
swiftly,0,0,0,1,4,3,
swing,0,0,0,0,1,2,
swinge,0,0,0,1,4,10,
swipe,0,0,0,0,1,0,
swit,0,2,0,0,0,0,
switzer,0,0,1,0,0,0,
swollen,0,0,0,0,0,1,
swoon,0,0,0,1,2,5,
swoop,0,0,0,0,0,3,
sword,0,12,17,1,0,16,
swore,3,0,0,0,3,0,
sworne,0,0,2,0,0,0,
swounde,0,1,0,0,0,0,
swubble,0,0,0,0,1,0,
swung,0,1,0,1,3,3,
sy,1,0,0,0,0,0,
sycamore,0,1,0,0,0,0,
syd,0,0,0,0,0,1,
sydney,0,0,0,0,0,76,
syllable,0,0,0,1,1,6,
symbol,0,0,0,0,0,1,
symbolical,0,0,0,0,0,1,
sympathise,0,0,0,0,1,2,
sympathy,0,1,0,2,4,12,
symptom,0,0,0,0,7,1,
synagogue,2,0,0,0,0,0,
synod,0,0,1,0,0,0,
synonymous,1,0,0,1,1,1,
system,0,0,0,0,6,4,
systematic,0,0,0,0,1,0,
systematically,0,0,0,0,0,2,
ta,2,2,0,0,0,0,
table,4,3,11,13,104,45,
tablet,0,0,0,0,1,0,
tacit,0,0,0,0,1,0,
tacitly,0,0,0,1,0,0,
taciturn,0,0,0,0,0,1,
tack,0,0,0,0,1,0,
tackle,0,1,0,0,0,1,
tact,0,0,0,0,0,1,
tactician,0,0,0,0,0,1,
tage,0,0,0,1,0,0,
tail,3,1,0,3,6,3,
tailor,1,2,0,1,0,0,
tailpiece,0,0,0,5,0,0,
tailpiecevi,0,0,0,1,0,0,
taint,2,1,2,0,2,2,
tainted,0,0,0,0,1,1,
tak,1,0,0,0,0,0,
take,51,52,46,42,391,313,
taken,0,0,0,0,1,1,
taker,0,1,0,0,1,0,
takin,0,0,0,0,0,1,
taking,0,0,0,0,2,1,
tale,3,6,4,0,13,7,
talent,0,0,0,0,2,3,
talisman,0,0,0,0,0,1,
talk,13,16,2,6,61,23,
talke,0,0,2,0,0,0,
talker,0,0,0,0,0,2,
talkers,0,0,0,0,0,1,
talking,0,0,0,0,1,1,
tall,1,1,0,3,12,18,
tallow,0,1,0,0,1,0,
tame,0,0,3,0,2,4,
tamper,0,0,0,0,0,1,
tan,0,0,1,0,0,0,
tane,0,0,3,0,0,0,
tangible,0,0,0,0,1,0,
tangle,0,0,0,0,0,1,
tank,0,0,0,6,0,0,
tanner,0,0,1,0,0,0,
tannery,0,0,0,0,0,3,
tantalise,0,0,0,0,1,0,
tap,0,0,0,1,17,2,
tape,0,0,0,0,1,0,
tardie,0,0,1,0,0,0,
tardily,0,0,0,0,1,0,
tardiness,0,0,0,0,2,0,
tardy,0,1,1,0,0,0,
target,0,0,1,0,0,0,
tarnish,0,0,0,0,0,1,
tarre,0,0,1,0,0,0,
tarry,4,1,0,2,0,0,
tartar,1,1,0,0,0,0,
tartly,0,0,0,0,1,0,
tartness,0,0,0,1,0,0,
task,0,0,0,1,6,8,
taske,0,0,1,0,0,0,
tassel,0,1,0,2,0,0,
tast,0,0,1,0,0,0,
taste,2,4,0,2,15,9,
tatt,0,1,0,0,0,0,
tatter,0,0,1,1,0,1,
tattere,0,0,0,0,1,0,
tattered,0,0,0,0,1,1,
taunt,0,0,0,0,5,0,
taunts,0,0,0,0,2,0,
tavern,0,1,0,1,2,4,
tawny,1,0,0,0,0,0,
tax,6,1,3,6,6,16,
taxer,0,0,0,0,0,1,
taxis,1,0,1,1,1,3,
td,0,0,0,1,0,0,
tea,0,0,0,3,26,8,
teaboard,0,0,0,0,0,1,
teach,10,3,5,3,15,5,
teacher,0,0,0,0,1,2,
teaches,0,0,0,0,1,0,
teaching,2,0,0,0,0,0,
teacupful,0,0,0,0,1,0,
team,2,1,1,2,0,1,
teapot,0,0,0,0,4,0,
tear,3,26,2,8,89,53,
teare,0,0,9,0,0,0,
tearful,0,0,0,0,1,0,
tearing,0,0,0,0,1,0,
tearme,0,0,1,0,0,0,
tearmes,0,0,1,0,0,0,
tears,1,0,0,1,2,2,
teaspoon,0,0,0,1,5,0,
teat,0,1,0,0,0,0,
tedious,2,2,2,0,2,1,
tediousness,1,0,0,0,0,0,
tediousnesse,0,0,1,0,0,0,
teel,0,0,0,0,2,0,
teem,0,0,0,0,0,1,
teen,0,1,0,0,0,0,
teeth,1,0,1,0,3,2,
tel,0,1,1,0,0,0,
telegraph,0,0,0,0,0,1,
telescope,0,0,0,0,1,0,
tell,45,48,50,36,198,142,
telling,0,0,0,0,4,0,
tells,0,0,0,0,1,0,
tellson,0,0,0,0,0,92,
tellus,0,0,1,0,0,0,
temerity,0,0,0,0,1,0,
temp,0,2,1,0,0,2,
temper,1,3,0,2,12,5,
temperament,0,0,0,0,4,2,
temperance,0,0,1,0,0,0,
temperate,0,0,0,0,1,0,
temperately,0,0,1,0,0,0,
temperature,0,0,0,1,0,0,
tempest,0,0,1,0,0,0,
template,0,0,1,0,0,0,
temple,2,0,1,0,4,21,
temporal,1,0,0,0,0,0,
temporarily,0,0,0,0,0,1,
temporary,0,0,0,0,5,1,
tempt,1,1,3,0,2,2,
temptation,1,0,0,0,1,0,
tempter,0,0,0,0,0,2,
tempting,0,0,0,0,1,0,
ten,6,3,4,2,33,22,
tenacity,0,0,0,0,1,1,
tenant,0,0,1,0,3,3,
tend,0,0,4,1,7,16,
tended,0,0,0,0,1,0,
tendency,0,0,0,1,2,7,
tender,2,7,6,1,9,6,
tenderer,0,0,0,0,1,1,
tenderest,0,0,0,1,1,0,
tenderly,0,0,0,0,3,5,
tenderness,0,0,0,2,2,4,
tenement,0,0,0,0,3,0,
tennis,0,0,1,0,0,0,
tenour,1,0,0,0,0,0,
tent,1,0,0,0,0,0,
tenterhook,0,0,0,0,1,0,
tenth,0,0,0,0,0,3,
tenure,0,0,1,0,0,0,
tergiversation,0,0,0,0,0,1,
term,27,3,2,22,33,32,
termagant,0,0,1,0,0,0,
terme,0,0,3,0,0,0,
termes,0,0,1,0,0,0,
terminate,0,0,0,0,11,5,
termination,0,0,0,0,2,0,
terrace,0,0,0,0,0,6,
terrestrial,0,0,0,1,0,1,
terrible,0,0,1,3,10,15,
terrific,0,0,0,0,4,1,
terrified,0,0,0,1,1,2,
terrify,0,0,0,0,6,5,
terror,0,2,0,4,17,12,
tertia,0,0,1,0,0,0,
test,0,0,1,0,1,1,
testament,0,0,0,0,0,1,
testify,0,1,0,0,1,2,
testily,0,0,0,0,1,0,
testimony,0,0,0,0,6,3,
tetchy,0,1,0,0,0,0,
tether,0,0,1,0,0,0,
tethered,0,0,0,0,0,1,
tetter,0,0,1,0,0,0,
text,12,9,12,13,9,11,
textual,0,0,1,0,0,0,
texture,0,0,0,1,1,1,
th,9,5,62,0,0,0,
thame,0,0,0,0,2,1,
thames,0,0,0,0,1,0,
thank,13,9,5,2,22,39,
thanke,0,0,13,0,0,0,
thanked,0,0,0,1,0,0,
thankee,0,0,0,3,0,0,
thankful,0,2,0,2,3,7,
thankfully,2,0,0,0,0,0,
thankfulness,0,0,0,0,2,0,
thanking,0,1,0,0,0,0,
thankless,0,0,0,0,0,1,
thanksgiving,0,0,0,0,1,0,
thankye,0,0,0,0,1,0,
thatch,0,0,0,0,0,1,
thaw,1,0,1,3,0,0,
thawed,0,0,0,1,0,0,
theame,0,0,2,0,0,0,
theater,0,0,1,0,0,0,
theatre,0,0,0,0,2,4,
theatrical,0,0,0,0,0,1,
thee,65,138,58,0,0,7,
theeue,0,0,1,0,0,0,
theft,0,0,1,0,1,0,
theirselves,0,0,0,0,1,0,
theme,0,1,1,1,1,4,
themselue,0,0,5,0,0,0,
thence,0,2,4,0,5,1,
thenceforth,0,0,0,0,1,1,
theophile,0,0,0,0,0,1,
theoretically,0,0,0,0,1,0,
theory,0,0,0,0,3,3,
ther,0,0,1,0,1,0,
thereabout,0,0,1,0,1,1,
thereafter,0,0,0,0,1,0,
thereat,0,0,0,0,1,0,
thereby,0,0,0,0,5,2,
therefore,31,23,15,4,3,21,
therefrom,0,0,0,0,1,0,
therein,2,0,1,0,4,0,
thereof,0,1,1,0,3,2,
thereon,0,0,1,0,3,0,
thereto,0,0,1,0,0,0,
theretofore,0,0,0,0,1,0,
thereunto,0,0,1,0,2,0,
thereupon,0,0,0,0,2,1,
therewithal,0,1,0,0,0,0,
therfore,0,0,1,0,0,0,
thermometer,0,0,0,1,0,0,
thether,0,0,1,0,0,0,
thewe,0,0,1,0,0,0,
thick,1,0,1,3,20,5,
thicke,0,0,3,0,0,0,
thicken,0,0,0,1,1,2,
thickest,0,0,0,0,3,0,
thickly,0,0,0,0,2,0,
thickness,0,0,0,0,0,1,
thief,5,0,0,0,43,4,
thieve,0,0,0,0,1,0,
thieved,0,0,0,0,1,0,
thievish,0,1,0,0,0,0,
thigh,0,1,0,0,0,0,
thin,0,2,2,1,11,12,
thine,4,14,14,1,0,1,
thing,18,21,41,31,103,118,
thingummy,0,0,0,0,1,0,
think,33,31,21,53,260,186,
thinke,0,0,46,0,0,0,
thinkes,0,0,2,0,0,0,
thinking,0,1,1,4,7,8,
thinkst,0,0,1,0,0,0,
thinly,0,1,0,0,0,0,
thinness,0,0,0,0,0,1,
thinning,0,0,0,0,0,1,
third,6,1,4,3,8,26,
thirdly,0,0,0,0,0,1,
thirst,0,0,0,0,0,4,
thirsty,0,0,0,0,5,1,
thirteen,0,0,0,0,2,0,
thirtie,0,0,2,0,0,0,
thirty,0,2,3,1,7,5,
thisby,1,0,0,0,0,0,
thither,1,4,2,3,5,0,
thorn,0,1,0,0,0,1,
thorne,0,0,1,0,0,0,
thorny,0,0,1,0,0,0,
thorough,0,0,0,0,2,2,
thoroughfare,0,0,0,1,1,2,
thoroughly,0,0,0,1,7,4,
thou,104,278,107,2,0,8,
though,9,11,23,32,77,100,
thought,8,6,18,13,65,28,
thoughtful,0,0,0,3,5,4,
thoughtfully,0,0,0,3,3,4,
thoughtless,0,0,0,0,1,0,
thoughts,0,0,1,0,0,0,
thousand,22,8,9,4,13,29,
thousandfold,0,0,0,0,1,0,
thrash,0,0,0,0,2,0,
thread,0,1,0,1,3,7,
threadbare,0,0,0,2,1,0,
threat,0,2,1,0,11,2,
threaten,2,0,1,0,14,5,
threatening,0,0,0,0,1,1,
threatne,0,0,1,0,0,0,
three,27,11,10,22,101,129,
three69,0,0,0,1,0,0,
threescore,0,0,0,0,0,1,
threshold,1,0,0,3,0,2,
thrice,6,1,4,0,4,3,
thrift,3,0,4,0,0,2,
thrifty,1,0,0,0,0,0,
thrill,0,1,0,0,2,3,
thrilled,0,0,0,1,0,0,
thrive,2,1,0,0,4,1,
throat,1,1,2,0,25,17,
throate,0,0,2,0,0,0,
throbbing,0,0,0,0,1,0,
throne,1,2,2,1,0,3,
throng,0,0,0,0,7,6,
throstle,1,0,0,0,0,0,
throttle,0,0,0,0,3,2,
throughfare,1,0,0,0,0,0,
throughly,1,0,1,0,0,0,
throughout,0,1,0,1,2,3,
throw,2,3,6,3,72,40,
throwing,0,0,0,0,2,1,
throwne,0,0,3,0,0,0,
thrust,1,5,0,0,35,5,
thsunne,0,0,1,0,0,0,
thumb,0,6,0,0,4,3,
thumbe,0,0,1,0,0,0,
thumbed,0,0,0,0,1,0,
thump,0,0,0,0,0,1,
thunder,0,0,3,2,15,7,
thursday,0,14,0,0,1,0,
thus,14,10,43,5,43,33,
thwart,1,1,0,0,0,0,
thy,59,164,90,4,0,2,
thyself,3,7,0,0,0,0,
thã,0,0,0,0,0,4,
ti,0,0,0,0,2,0,
tial,0,1,0,0,0,0,
tiberio,0,1,0,0,0,0,
tice,0,0,0,0,1,0,
tick,0,0,0,0,1,1,
ticker,0,0,0,0,1,0,
ticket,0,0,0,0,1,0,
ticketed,0,0,0,0,1,0,
tickle,1,1,1,1,2,2,
tickling,0,1,0,0,0,0,
tide,0,0,0,0,8,12,
tiding,0,3,0,0,1,8,
tidy,0,0,0,0,1,0,
tie,0,2,0,1,15,14,
tier,0,0,0,0,2,0,
tiger,0,1,0,1,0,4,
tigerish,0,0,0,0,0,1,
tight,0,1,1,5,14,7,
tighten,0,0,0,0,1,0,
tightly,0,0,0,0,6,1,
tigress,0,0,0,0,0,1,
til,0,0,1,0,0,0,
tilde,0,1,1,0,0,0,
tile,0,0,0,2,1,4,
till,13,22,20,4,70,16,
tiller,0,0,0,0,0,1,
tilson,0,0,0,0,0,1,
tilt,0,1,0,0,0,0,
tim,0,0,0,28,0,0,
timber,0,0,0,0,4,1,
timbre,0,0,1,0,0,0,
time,37,53,58,77,382,315,
timeless,0,1,0,0,0,0,
timely,0,0,0,0,1,3,
times,0,0,2,0,0,4,
timid,0,0,0,0,2,7,
timidity,0,0,0,0,1,1,
timidly,0,0,0,1,4,2,
timorous,0,0,0,0,0,2,
timorously,0,0,0,0,1,0,
tin,0,0,0,0,3,0,
tinct,0,0,1,0,0,0,
tincture,0,0,0,0,1,0,
tinder,0,0,0,0,0,1,
tinge,0,0,0,0,1,2,
tingle,0,0,0,0,3,0,
tinker,0,0,0,0,11,0,
tinkler,0,0,0,0,2,0,
tint,0,0,0,1,1,0,
tiny,0,0,0,25,0,1,
tip,0,1,0,0,0,2,
tipsy,0,0,0,0,1,0,
tiptoe,0,1,0,1,2,2,
tiptoes,0,0,0,0,1,0,
tirade,0,0,0,0,1,0,
tire,0,0,0,0,1,0,
tired,0,0,0,0,12,4,
tiresome,0,0,0,0,0,1,
tis,21,41,69,0,0,0,
tissue,0,0,0,0,0,2,
titan,0,1,0,0,0,0,
tithe,0,1,0,0,0,0,
title,3,3,3,1,1,3,
titter,0,0,0,0,2,0,
tittering,0,0,0,0,1,0,
tm,0,3,6,57,0,0,
toad,0,3,0,0,0,0,
toast,0,0,0,1,13,4,
tobacco,0,0,0,0,3,1,
tobaccoey,0,0,0,0,0,1,
toby,0,0,0,0,62,0,
tocsin,0,0,0,0,0,3,
today,3,0,0,0,0,0,
toe,0,1,2,0,2,1,
together,5,1,11,12,66,64,
togs,0,0,0,0,2,0,
toil,0,3,0,1,5,4,
toilet,0,0,0,0,2,1,
toilette,0,0,0,0,0,2,
token,0,0,1,0,4,0,
tokens,0,0,0,0,3,0,
tol,0,0,0,0,1,0,
told,0,0,0,0,0,1,
tolerable,0,0,0,0,1,2,
tolerably,0,0,0,1,2,0,
tolerate,0,0,0,0,0,5,
toll,0,0,0,2,2,0,
tom,0,0,0,0,20,4,
tomb,1,11,0,0,3,4,
tombstone,0,0,0,0,1,0,
tommy,0,0,0,0,3,0,
tomorrow,1,0,0,0,1,2,
tone,0,0,0,0,42,34,
tong,0,0,1,1,3,0,
tongue,7,12,16,0,16,10,
tonight,11,0,0,0,0,0,
took,0,0,0,0,1,4,
tooke,0,0,5,0,0,0,
tool,0,2,1,0,1,15,
toor,0,0,0,0,1,0,
tooth,0,1,1,2,19,6,
toothache,0,0,0,0,1,1,
toothless,0,0,0,0,2,0,
toothpick,0,0,0,1,5,6,
top,8,8,14,19,40,28,
topgallant,0,1,0,0,0,0,
topic,0,1,1,0,4,8,
topmost,0,0,0,0,0,1,
topper,0,0,0,7,0,0,
torch,4,10,1,6,2,4,
torchbearer,0,3,0,0,0,0,
tore,0,0,0,0,3,1,
torment,1,3,1,0,1,1,
tormentor,0,0,0,0,2,0,
torn,0,0,0,0,1,0,
torrent,0,0,1,0,2,0,
tortoise,0,1,0,0,2,0,
tortuous,0,0,0,0,0,1,
torture,1,4,0,2,8,8,
torturer,1,0,0,0,0,0,
torturest,1,0,0,0,0,0,
toss,1,1,0,1,10,5,
tossed,0,0,0,0,0,1,
tossing,0,0,0,0,2,0,
total,0,0,2,2,1,1,
totally,0,0,0,0,2,1,
tother,0,0,1,0,0,0,
totter,0,0,0,0,7,0,
tottering,0,0,0,0,2,0,
touch,6,4,11,11,28,67,
touching,0,0,0,0,1,3,
tough,0,0,0,1,0,0,
tour,0,0,0,0,1,0,
tow,0,0,0,0,0,1,
toward,4,3,4,0,1,0,
towards,2,4,2,19,94,62,
towel,0,0,0,1,0,5,
towelling,0,0,0,0,0,1,
tower,0,1,0,1,2,32,
town,0,4,1,8,47,16,
townspeople,0,0,0,0,0,1,
towre,0,0,1,0,0,0,
toy,0,1,2,1,0,1,
toyle,0,0,2,0,0,0,
toys,0,0,0,2,0,0,
trace,0,1,1,2,17,10,
traces,0,0,0,0,0,1,
track,0,0,0,0,5,6,
trade,2,0,2,3,18,11,
trademark,14,1,2,11,14,14,
trader,0,0,0,0,3,0,
tradesman,0,0,0,0,2,20,
tradesmen,0,0,0,0,0,1,
trading,0,0,0,0,1,1,
traffic,0,1,0,0,3,2,
trafficker,1,0,0,0,0,2,
tragedian,0,0,1,0,0,0,
tragedie,0,0,9,0,0,0,
tragedy,0,3,0,0,0,0,
tragic,0,0,0,0,2,0,
tragicall,0,0,2,0,0,0,
trail,0,0,0,0,0,1,
traile,0,0,2,0,0,0,
train,8,2,0,1,12,5,
training,0,0,0,0,3,0,
trait,0,0,0,0,1,0,
traitor,0,1,0,0,0,7,
traitorous,0,0,1,0,0,2,
traitorously,0,0,0,0,0,1,
traject,1,0,0,0,0,0,
tramp,0,0,0,0,1,2,
tramper,0,0,0,0,1,0,
tramping,0,0,0,0,0,2,
trample,0,0,0,0,2,2,
trampling,0,0,0,0,1,0,
trance,0,0,0,0,1,0,
tranquil,0,0,0,0,2,3,
tranquillise,0,0,0,0,0,1,
tranquillity,0,0,0,0,1,0,
tranquilly,0,0,0,0,0,2,
trans,0,0,0,1,0,0,
transact,0,0,0,0,1,2,
transaction,0,0,0,0,0,1,
transcribe,1,0,1,1,1,1,
transcriber,0,0,0,2,0,0,
transcription,1,1,1,1,1,1,
transfer,0,0,0,1,1,2,
transfixed,0,0,0,0,1,0,
transform,1,0,0,0,0,0,
transformation,0,0,1,1,0,2,
transforme,0,0,1,0,0,0,
transgression,0,1,0,0,0,0,
transition,0,0,0,1,2,1,
transitory,0,0,0,0,0,1,
translate,0,0,2,0,2,0,
translator,0,0,0,0,0,1,
transmutation,0,0,0,0,0,1,
transparent,0,1,0,3,0,3,
transparently,0,0,0,0,0,1,
transport,0,0,0,1,8,1,
transportation,0,0,0,0,1,0,
trap,0,0,1,0,11,2,
trapping,0,0,0,0,0,1,
trappings,0,0,1,0,0,0,
trash,0,0,0,0,1,0,
trauaile,0,0,1,0,0,0,
traueller,0,0,1,0,0,0,
travel,0,0,0,5,9,25,
traveller,0,0,0,1,3,12,
travelling,0,0,0,0,0,1,
traverse,0,0,0,0,6,7,
tray,0,0,0,0,2,2,
treacherie,0,0,2,0,0,0,
treacherous,0,1,2,0,1,1,
treachery,0,0,0,0,2,2,
tread,1,2,2,1,3,9,
treading,0,1,0,0,2,1,
treadmill,0,0,0,1,1,0,
treason,4,1,5,0,0,5,
treasonable,0,0,0,0,0,1,
treasure,1,1,4,1,3,1,
treat,0,0,0,0,19,1,
treating,0,0,0,0,1,0,
treatment,1,0,0,1,9,2,
treaty,0,0,0,0,1,0,
trebble,0,0,1,0,0,0,
treble,2,0,1,0,1,1,
trebly,0,0,0,0,0,1,
tree,2,6,2,2,11,33,
trees,0,0,0,0,0,1,
tremble,0,3,2,6,45,14,
trembling,0,0,0,5,2,2,
tremendous,0,0,0,1,6,5,
tremendously,0,0,0,1,0,0,
tremulous,0,0,0,2,5,2,
tremulously,0,0,0,0,0,1,
trench,0,2,0,0,0,1,
trenchant,0,0,0,0,0,1,
trepidation,0,0,0,0,0,1,
